M,31,178,62
M,26,178,85
M,19,174,71
M,35,180,89
M,28,181,98
F,20,173,58
F,20,162,49
M,38,169,75
M,42,169,75
M,27,186,82
M,21,182,85
M,25,182,85
M,24,184,91
M,28,184,91
F,27,170,60
M,30,170,68
M,20,173,72
M,61,NA,NA
F,22,168,60
M,21,190,84
F,27,178,58
M,18,186,77
M,22,186,77
M,21,188,82
M,21,176,61
M,29,189,88
M,27,188,130
M,31,188,130
M,35,188,130
M,23,190,71
M,27,190,71
M,25,175,81
M,25,199,98
M,41,177,93
M,28,183,91
M,32,183,91
M,29,181,85
M,18,176,74
F,20,176,68
M,22,186,84
M,29,194,92
M,21,172,64
M,33,182,75
M,25,190,88
M,29,190,88
M,33,190,88
M,23,180,80
M,28,195,90
F,39,175,59
F,18,154,50
M,20,NA,64
M,27,170,68
M,35,165,55
F,29,193,68
F,17,176,67
M,25,182,90
M,44,174,85
M,20,180,76
M,24,180,76
F,19,174,70
F,23,174,70
M,21,186,90
M,20,167,51
F,19,183,72
F,30,183,72
F,34,183,72
F,20,155,46
F,32,155,46
M,24,179,75
M,28,179,75
M,32,179,75
M,25,NA,60
M,29,NA,60
F,24,176,71
M,16,179,62
F,28,177,65
F,26,173,64
M,25,170,78
M,26,172,66
M,24,187,97
M,24,163,55
M,28,163,55
M,32,163,55
F,22,168,73
F,22,160,43
F,16,176,61
F,19,162,51
F,38,155,65
M,19,185,79
M,23,190,77
M,17,187,71
M,19,173,62
M,21,173,62
F,17,175,69
M,NA,186,92
M,26,189,79
M,30,160,48
M,19,183,59
M,27,183,59
F,29,155,57
M,19,173,52
M,23,173,52
M,27,173,52
M,43,180,NA
M,28,167,74
F,23,173,56
M,26,185,84
F,18,157,41
F,25,167,68
M,25,208,115
M,29,208,115
F,20,155,60
M,27,172,78
M,31,172,78
M,35,172,78
F,24,166,60
M,20,165,50
M,20,184,67
M,18,170,75
M,21,160,59
M,29,160,59
M,24,167,69
M,28,167,69
M,25,186,97
M,29,186,97
M,33,186,97
M,26,180,89
M,24,176,76
M,28,176,76
M,21,184,90
M,25,184,90
M,29,184,90
M,21,182,64
M,21,179,87
M,29,179,87
M,27,168,66
M,24,175,64
M,18,163,62
M,22,163,62
M,26,163,62
M,30,163,62
M,27,190,79
M,35,190,79
M,34,170,60
M,23,160,60
M,28,184,75
F,17,158,46
F,21,158,46
M,21,154,48
M,21,164,57
M,25,164,57
F,21,175,70
F,25,175,70
M,24,185,95
F,30,186,76
F,36,173,75
M,25,169,NA
F,28,174,58
M,25,176,92
M,18,173,72
M,29,181,86
F,23,167,58
F,27,167,58
F,29,168,58
F,28,172,60
M,59,NA,NA
M,22,187,79
M,30,170,72
M,34,170,72
M,23,198,89
M,30,192,94
M,25,188,79
M,33,188,79
M,29,185,92
M,33,185,92
F,21,180,78
F,25,180,78
F,29,180,78
M,23,193,110
M,27,193,110
M,24,188,93
M,65,178,NA
M,24,178,86
M,22,191,70
M,21,180,83
M,25,180,83
M,29,180,83
M,25,170,82
M,29,170,82
F,14,173,59
F,18,173,59
F,22,173,59
F,22,155,42
F,27,155,42
M,26,196,95
M,30,196,95
M,20,178,79
M,30,185,75
M,28,181,87
M,32,181,87
M,36,181,87
M,40,181,87
M,44,181,87
F,28,171,62
M,23,170,62
M,27,170,62
M,35,175,71
M,23,193,87
M,27,193,87
F,26,182,64
M,25,167,58
M,25,188,86
M,28,198,100
M,32,198,100
M,36,198,100
F,23,166,69
F,27,166,69
F,22,161,57
F,22,170,68
M,19,184,81
F,17,164,56
F,21,164,56
F,23,170,59
F,27,170,59
F,22,172,55
F,19,177,54
F,17,155,48
M,22,177,81
M,22,188,88
M,32,193,105
F,22,170,56
M,30,191,94
M,34,191,94
F,23,183,70
F,21,175,81
F,25,175,81
M,32,170,65
F,29,177,54
M,36,168,68
M,24,167,59
M,23,191,91
M,27,191,91
M,24,177,69
M,32,177,69
F,25,183,78
F,29,183,78
F,23,176,67
M,30,177,70
M,43,168,63
M,47,168,63
F,26,166,54
F,30,166,54
F,34,166,54
M,24,180,81
M,20,169,63
M,28,169,63
M,21,165,49
M,31,177,81
M,24,184,75
M,15,150,55
M,18,150,55
M,22,150,55
M,17,178,66
M,35,182,73
M,23,180,100
M,27,180,100
M,35,180,100
M,23,177,100
F,21,180,68
F,24,175,66
F,20,160,61
M,24,164,83
M,24,160,63
F,26,158,48
M,32,190,88
F,23,169,56
F,27,169,56
M,24,178,69
M,34,175,78
M,38,175,78
M,15,181,90
M,17,181,90
M,25,181,90
F,22,170,59
M,19,177,67
M,23,188,76
M,31,188,76
M,26,175,73
M,23,179,72
M,20,183,NA
M,26,168,74
M,30,168,74
F,19,184,62
F,19,152,45
F,23,152,45
F,28,168,66
M,24,191,82
M,38,182,82
M,22,187,76
M,19,188,76
F,27,190,94
M,24,182,72
M,26,190,78
M,24,192,85
F,25,183,79
F,29,173,64
F,33,173,64
M,31,183,73
M,23,188,74
M,NA,NA,96
M,26,184,71
F,17,157,51
F,22,182,71
F,22,167,63
F,26,167,63
F,20,168,64
F,24,168,64
F,32,168,64
M,41,182,78
M,45,182,78
F,20,173,59
M,30,183,94
M,25,192,85
M,29,192,85
M,27,183,86
M,25,188,100
M,28,188,78
F,31,173,65
F,35,173,65
F,21,155,NA
F,25,155,NA
F,21,165,54
F,18,163,50
M,25,171,62
M,29,171,62
F,21,172,73
F,25,172,73
F,22,170,63
F,25,175,61
F,23,178,70
M,24,182,63
M,28,182,63
M,32,182,63
F,19,162,59
M,25,181,79
M,28,181,79
F,20,174,62
M,30,183,77
M,28,175,67
F,27,169,52
F,35,169,52
F,22,183,76
F,36,159,50
M,23,187,80
F,15,162,55
F,19,162,55
F,23,162,55
M,27,NA,95
M,39,181,82
M,43,181,82
M,47,181,82
M,18,156,52
M,22,156,52
M,20,163,56
M,22,175,55
F,17,171,52
M,18,170,73
M,26,170,73
M,30,170,73
M,21,173,77
M,25,173,77
M,29,173,77
M,23,171,70
F,22,161,54
F,24,161,54
F,28,161,54
M,21,181,74
M,27,199,97
M,31,186,80
F,27,172,61
M,22,183,66
F,19,151,51
M,23,185,82
M,21,163,64
M,23,168,60
M,26,195,88
M,26,177,73
M,23,181,80
F,33,182,70
M,24,174,58
M,27,194,78
M,23,175,92
F,23,160,61
F,27,160,61
M,22,201,84
M,38,165,64
M,32,184,93
M,36,184,93
M,36,168,63
M,40,168,63
F,27,161,51
M,21,185,70
F,27,175,62
F,20,163,50
F,25,163,50
F,28,163,50
M,22,188,120
M,26,188,120
M,28,185,91
M,21,195,88
F,24,183,78
F,21,165,51
F,15,164,50
F,22,176,66
F,26,176,66
M,28,190,85
M,32,190,85
M,37,190,85
M,40,190,85
M,44,190,85
M,52,190,85
M,30,172,68
M,29,200,97
M,26,167,62
F,27,182,77
M,30,190,76
F,21,163,58
F,25,163,58
M,20,168,66
M,24,168,66
M,20,164,54
M,24,164,54
M,24,168,NA
M,24,191,93
M,28,191,93
M,29,186,84
M,25,186,79
M,24,197,90
M,21,186,89
M,29,186,89
F,22,169,70
F,26,169,70
M,24,198,80
M,28,198,80
F,28,180,81
F,32,180,81
F,30,163,51
F,27,165,58
M,18,172,64
M,19,180,68
F,25,181,67
M,29,172,99
M,23,163,65
M,27,163,65
M,33,171,58
M,37,171,58
F,31,180,64
F,35,180,64
M,19,183,73
M,33,183,73
M,37,183,73
F,23,177,67
F,25,177,67
F,29,177,67
M,29,164,73
M,33,164,73
M,19,165,NA
F,27,174,62
M,29,221,114
M,21,NA,51
M,26,186,95
M,21,194,87
M,29,194,87
M,33,194,87
F,15,163,58
F,19,163,58
F,23,163,58
M,27,196,94
M,23,185,84
M,24,161,60
M,26,169,70
M,30,169,70
F,27,181,75
F,21,177,64
M,19,170,54
F,31,170,59
M,29,184,76
M,23,191,88
M,23,173,NA
M,27,173,NA
F,29,179,81
F,19,164,66
F,22,172,71
F,30,172,71
M,22,192,96
F,25,170,53
M,26,167,61
F,15,160,52
M,40,177,67
F,23,171,58
M,24,189,80
M,25,197,80
F,28,180,71
M,19,164,62
M,23,164,62
M,22,177,76
M,25,196,90
M,22,185,105
M,26,185,105
F,15,168,68
F,19,168,68
F,23,168,68
M,20,203,99
F,25,191,72
F,29,191,72
F,33,191,72
F,37,191,72
F,31,160,56
M,35,180,72
M,31,163,54
M,35,163,54
M,26,163,58
M,20,163,59
M,24,163,59
F,16,167,55
F,23,173,57
F,27,173,57
M,22,182,76
F,38,172,62
M,31,186,87
F,21,175,62
F,30,165,48
M,26,162,59
M,22,165,56
M,26,165,56
M,30,165,56
F,21,180,58
M,20,185,55
F,14,166,55
F,18,166,55
M,31,164,64
M,22,183,75
M,21,163,62
M,26,194,93
M,23,165,63
M,25,183,84
M,24,180,89
M,28,180,89
M,22,184,NA
M,16,174,70
M,22,195,87
M,30,195,87
M,28,198,87
M,25,183,81
M,29,183,81
M,33,183,81
M,22,178,75
M,27,180,67
M,NA,180,75
M,31,178,70
M,36,176,65
M,48,176,65
F,22,157,48
M,32,190,90
M,25,183,83
M,29,183,83
F,17,165,43
M,20,170,61
F,30,163,63
F,26,157,47
F,24,173,64
M,24,177,62
M,28,177,62
M,23,181,73
M,20,193,95
M,25,195,100
M,29,195,100
M,37,180,79
M,41,180,79
M,20,163,75
M,24,163,75
M,28,163,75
M,38,183,85
F,21,167,52
F,25,169,67
M,29,182,72
F,30,180,70
M,29,173,62
M,33,173,62
F,15,151,41
F,23,160,57
F,27,160,57
F,33,160,57
M,27,188,70
M,26,179,84
M,30,179,84
F,27,175,72
F,31,175,72
F,17,172,68
F,25,172,68
F,21,178,57
M,25,178,85
M,22,163,59
M,26,163,59
M,25,201,95
F,22,156,44
F,24,169,56
F,28,169,56
F,18,165,52
F,24,177,57
M,18,192,76
M,20,165,68
M,NA,162,51
M,29,194,86
M,29,170,68
F,24,168,70
F,28,168,70
F,21,177,55
F,25,175,64
M,29,172,54
F,26,150,48
F,24,176,70
M,26,200,105
F,26,164,53
M,22,162,63
M,23,165,68
F,21,173,58
M,24,191,84
M,24,176,87
M,26,178,72
M,25,189,NA
M,24,188,100
M,29,170,65
F,28,165,62
F,32,165,62
M,20,191,77
M,28,191,77
M,33,191,77
F,17,156,59
M,23,172,59
M,18,181,79
M,22,181,79
M,26,181,79
M,32,181,79
F,17,169,58
M,29,178,77
M,29,182,79
F,24,150,43
F,23,144,40
M,24,175,73
M,19,180,82
M,33,186,72
F,25,174,60
F,22,180,73
F,26,180,73
F,30,180,73
M,30,193,87
F,29,178,59
F,25,165,60
F,33,165,60
F,29,158,60
M,30,176,64
M,24,205,107
M,35,193,93
M,33,175,64
F,22,170,66
M,23,211,98
M,24,180,64
M,20,177,74
M,26,170,57
M,23,170,78
F,20,178,59
M,19,NA,54
M,26,172,79
M,27,174,69
F,18,158,38
F,21,169,59
F,25,169,59
F,29,169,59
M,28,180,80
M,23,184,78
M,23,174,71
F,23,163,59
F,27,163,59
M,35,192,95
M,22,185,84
M,27,178,78
M,35,178,78
M,26,181,77
M,19,179,69
M,27,176,63
F,20,165,54
F,24,165,54
M,37,NA,65
M,27,174,89
M,30,174,89
M,35,174,89
M,39,174,89
M,43,174,89
M,34,181,80
M,35,180,82
M,40,180,82
M,36,174,72
M,40,174,72
M,23,184,72
M,20,167,64
M,25,173,70
M,24,NA,76
M,29,179,69
M,33,179,69
F,31,155,57
M,26,168,70
M,29,170,56
M,33,170,56
M,20,187,80
M,28,187,80
F,27,180,73
F,31,180,73
F,33,180,73
F,18,152,50
F,15,166,47
F,19,166,47
F,19,158,45
F,23,158,45
F,25,158,45
F,29,158,45
F,33,158,45
F,26,158,52
F,30,158,52
M,23,155,52
M,32,165,57
M,32,182,70
F,19,164,46
F,23,164,46
F,32,173,58
F,15,171,60
F,19,171,60
F,17,168,54
M,19,185,76
M,23,185,76
M,27,185,76
M,21,173,78
M,21,183,86
F,32,160,46
M,20,200,100
M,24,200,100
M,20,182,60
M,32,190,82
M,36,190,82
M,22,195,92
M,23,183,120
M,27,183,120
F,19,175,52
F,24,175,62
F,18,169,60
F,22,169,60
M,25,184,73
M,25,193,83
F,31,180,68
F,16,165,56
F,22,172,59
F,26,172,59
F,30,172,59
M,21,178,70
F,28,182,104
F,31,182,104
F,21,162,61
F,25,162,61
M,28,197,115
F,20,175,53
F,13,NA,NA
M,31,178,78
F,25,172,60
M,23,171,84
M,25,171,84
F,26,160,57
F,21,175,60
F,25,175,60
F,24,177,56
F,26,182,71
M,25,NA,91
M,20,165,55
M,24,165,55
M,20,180,77
M,23,187,96
M,21,188,91
M,25,188,91
F,44,157,68
F,52,157,68
F,36,168,64
F,27,173,64
M,26,179,60
M,29,179,60
M,24,173,69
M,25,NA,67
M,25,184,71
M,29,184,71
M,24,188,76
M,20,194,87
M,24,194,87
F,20,170,67
F,24,170,67
M,29,169,55
M,33,169,55
F,25,162,63
F,28,162,63
M,24,164,57
F,22,159,55
M,18,196,75
M,26,196,75
M,20,198,90
F,26,168,49
M,24,190,87
M,20,177,72
M,26,165,65
M,NA,174,59
M,NA,180,70
F,22,175,61
M,23,169,71
M,33,183,88
M,NA,166,64
F,25,175,77
M,NA,170,68
M,NA,172,63
M,24,170,69
M,42,178,78
M,19,181,75
M,28,165,48
F,21,172,68
M,19,165,54
F,20,175,65
M,29,195,88
M,21,165,69
F,18,173,60
M,34,172,70
F,18,164,56
M,NA,177,82
M,NA,178,74
M,21,185,110
M,NA,175,71
M,27,178,74
M,22,168,67
M,26,190,75
M,20,175,NA
M,26,179,74
M,21,168,65
M,30,165,58
M,23,204,102
M,23,169,80
M,27,169,80
M,22,190,91
M,21,182,71
M,NA,174,71
M,22,170,76
M,30,187,73
M,24,185,78
M,31,175,63
M,19,176,65
M,22,174,64
M,NA,170,70
M,24,173,74
F,25,157,52
M,24,168,69
M,19,178,82
M,28,195,89
M,21,181,82
M,25,181,82
M,21,189,92
M,26,168,66
M,26,182,66
M,26,191,84
M,21,182,86
M,31,180,130
M,35,180,130
M,26,172,90
M,21,194,90
M,25,194,90
M,14,175,68
F,29,162,54
F,33,162,54
M,20,179,76
M,22,175,60
M,21,184,81
M,25,184,81
M,29,184,81
M,24,167,55
M,35,170,62
M,32,180,73
M,20,201,97
M,24,201,97
M,28,201,97
M,32,201,97
M,20,185,73
F,20,164,52
M,25,198,103
M,29,198,103
M,30,193,95
M,21,192,96
M,25,192,96
M,29,192,96
M,25,NA,98
F,28,178,68
M,20,191,100
M,24,191,100
M,24,193,105
M,29,183,NA
M,27,213,105
M,21,169,54
M,26,169,54
M,20,187,95
M,25,178,91
M,19,170,70
M,23,184,87
F,18,170,59
F,14,163,54
F,25,190,76
F,29,190,76
M,37,173,66
M,23,159,60
M,27,159,60
M,20,190,96
M,24,190,96
M,28,190,96
M,32,190,96
M,36,190,96
M,19,171,73
M,27,171,73
M,27,189,67
M,21,181,70
M,25,181,70
M,22,198,78
M,26,198,78
F,24,172,60
F,52,NA,NA
M,21,183,82
M,27,173,63
M,20,175,68
M,24,175,68
M,20,179,85
M,28,173,80
M,32,173,80
M,36,173,80
M,40,173,80
M,44,173,80
M,48,173,80
M,29,181,81
M,37,198,95
F,19,164,58
F,21,170,60
F,25,170,60
M,24,186,81
M,28,186,81
M,32,186,81
F,19,155,48
F,23,155,48
F,27,155,48
F,15,177,51
M,29,172,85
M,45,172,85
F,19,163,52
F,26,161,57
M,24,189,78
M,28,189,78
M,21,192,130
M,25,192,130
M,24,176,64
M,26,178,62
M,18,176,68
M,29,180,84
M,26,182,73
F,26,169,65
F,30,169,65
F,34,169,65
M,27,173,66
M,18,182,82
F,28,163,52
F,32,163,52
M,21,173,57
M,20,189,82
M,22,184,78
M,34,171,67
M,42,171,67
M,46,171,67
M,50,171,67
M,54,171,67
F,29,187,83
F,18,167,51
F,25,177,84
F,29,177,84
F,33,177,84
M,23,185,63
F,34,180,67
M,24,163,48
F,22,166,47
F,26,166,47
F,30,166,47
M,20,164,60
F,18,160,43
F,18,163,48
M,53,176,80
M,26,190,88
F,26,174,67
F,24,169,62
F,28,169,62
F,32,169,62
F,36,169,62
M,20,190,88
F,33,168,67
M,21,185,90
F,19,160,50
M,27,180,69
M,22,172,71
F,21,165,57
F,30,158,50
M,32,196,97
M,20,178,69
M,28,175,59
M,22,183,76
M,27,168,69
M,23,175,60
F,22,173,61
M,19,182,59
M,23,182,59
M,27,182,59
M,31,182,59
F,23,185,74
F,27,185,74
M,19,181,62
F,27,165,68
M,24,189,94
M,21,179,69
M,22,172,76
M,26,172,76
M,23,208,104
M,27,208,104
M,30,178,100
M,34,178,100
M,39,178,100
M,30,185,79
F,20,168,65
M,17,183,78
M,28,188,98
M,29,151,66
F,16,165,57
F,20,165,57
M,26,188,115
M,34,193,93
F,19,168,63
F,27,179,75
M,28,183,83
F,33,175,59
F,37,175,59
M,23,183,89
M,31,179,70
M,39,179,70
M,29,183,90
M,23,183,71
M,27,183,71
M,27,207,100
M,28,180,70
M,40,180,70
F,28,168,60
M,28,195,100
F,27,161,52
F,35,161,52
M,20,171,50
F,29,160,49
F,20,154,47
F,21,164,64
F,26,164,64
F,29,164,64
F,27,157,46
F,24,167,54
M,30,172,78
M,19,187,84
F,22,178,56
M,26,185,91
M,30,185,91
F,21,175,55
M,23,183,95
M,27,183,95
M,25,167,61
F,21,170,74
M,70,NA,NA
M,74,NA,NA
M,22,191,78
M,21,193,85
M,31,177,79
M,30,183,65
M,20,182,83
M,23,NA,67
F,24,164,73
F,27,167,52
M,28,176,62
M,31,176,62
M,16,150,50
M,19,172,71
F,31,180,70
F,25,178,75
M,26,184,84
M,38,180,85
M,39,174,74
M,40,185,95
M,33,176,70
M,43,182,85
M,34,180,75
M,42,180,75
M,20,196,84
M,29,179,67
M,28,196,83
M,26,183,72
F,17,162,56
M,29,165,60
M,20,157,54
M,22,189,90
F,17,163,55
F,21,163,55
M,31,180,81
M,35,180,81
M,25,180,63
M,29,180,63
M,25,180,65
M,29,180,65
M,16,185,75
M,24,171,74
M,28,171,74
M,34,192,80
M,28,188,86
F,20,160,49
F,21,179,74
M,20,185,86
M,27,176,74
M,27,166,58
M,31,185,79
F,23,182,73
F,27,182,73
M,28,160,60
M,20,187,93
M,19,191,90
M,27,191,90
M,22,150,51
M,26,150,51
F,24,164,58
F,28,164,58
M,24,163,56
M,22,176,71
F,26,171,65
M,25,193,120
M,18,195,90
M,22,195,90
F,21,174,73
F,25,174,73
M,22,195,95
M,26,195,95
M,30,195,95
F,25,173,58
F,27,173,58
M,27,175,76
M,18,158,55
F,26,179,74
F,30,179,74
M,19,173,NA
M,20,188,93
M,20,157,60
M,21,180,77
F,23,186,75
M,27,179,79
F,30,166,60
M,22,171,64
F,14,168,57
F,24,162,49
F,28,162,49
M,24,180,105
M,23,186,79
M,24,198,97
M,28,198,97
F,31,178,66
F,21,174,65
F,20,167,61
F,24,167,61
F,16,154,42
F,20,154,42
F,24,154,42
M,31,203,110
M,19,184,82
M,27,184,82
M,23,186,84
M,33,170,60
M,37,170,60
M,41,170,60
F,16,165,44
F,20,165,44
F,20,186,75
F,24,186,75
M,23,191,80
M,20,191,94
M,24,191,94
M,28,191,94
M,28,195,98
M,32,195,98
M,26,167,58
M,19,175,73
F,29,157,56
M,21,181,86
F,29,168,61
F,33,168,61
F,24,173,77
F,32,173,77
M,25,186,98
F,17,172,53
F,21,172,53
M,28,176,95
M,22,185,73
M,30,186,80
M,34,186,80
M,38,186,80
F,16,152,44
F,20,152,44
F,24,152,44
M,27,170,75
M,22,180,67
M,NA,NA,81
M,23,176,70
F,24,171,65
M,25,167,60
M,29,167,60
M,33,167,60
M,25,196,102
M,29,196,102
M,31,180,82
M,30,187,92
F,26,171,67
M,27,174,78
M,31,174,78
M,28,167,83
M,22,187,95
M,20,172,73
M,24,172,73
F,16,169,58
F,20,169,58
F,24,169,58
M,26,180,NA
M,20,157,59.5
M,23,157,59.5
M,27,157,59.5
F,16,163,52
M,21,182,75
M,30,189,76
M,30,185,116
M,23,176,79
M,26,199,92
M,30,199,92
M,18,196,104
M,22,196,104
M,20,182,73
M,19,188,82
M,27,176,72
F,24,166,56
F,28,166,56
F,32,166,56
M,25,186,90
F,24,161,63
M,23,195,100
M,18,186,80
M,22,186,80
M,27,196,96
F,28,166,63
F,25,168,68
M,25,184,76
M,28,178,62
M,25,184,106
F,37,168,56
F,41,168,56
F,45,168,56
M,24,177,80
M,32,177,80
M,24,190,77
F,19,167,51
F,24,164,60
F,21,158,51
F,25,158,51
M,25,192,99
M,25,180,84
M,31,174,69
M,35,174,69
M,26,188,100
M,26,190,141
M,25,192,128
M,29,192,128
M,34,192,128
M,25,198,100
M,29,198,100
M,33,198,100
M,37,198,100
F,17,174,49
M,23,175,83
F,29,174,80
F,33,174,80
M,22,166,75
M,38,206,95
M,27,187,108
M,31,187,108
F,19,176,74
F,23,176,74
F,27,176,74
M,26,183,79
M,27,191,86
M,24,190,84
M,27,190,84
M,36,183,77
M,31,183,83
F,19,175,59
F,23,175,59
M,33,176,66.5
M,22,200,102
M,24,192,93
M,31,193,89
F,34,162,63
F,38,162,63
M,29,183,78
M,25,182,127.5
M,29,182,127.5
M,26,176,64
M,29,180,73
M,25,186,82
M,23,174,82
M,29,190,84
M,45,177,66
M,23,181,61
M,21,168,53
M,28,NA,51
M,32,NA,51
M,25,186,125
M,25,172,75
M,29,172,75
M,23,198,92
F,26,165,58
M,25,171,57
M,20,182,81
M,19,174,75
M,29,181,64
M,33,195,105
M,42,185,92
F,22,176,65
F,18,168,51
M,27,183,79
M,22,188,84
F,27,183,70
F,31,183,70
M,29,186,86
M,25,190,82
F,22,194,80
F,26,194,80
F,25,161,48
F,29,172,53
M,20,186,91
M,29,180,79
M,19,184,70
M,23,184,70
M,28,183,95
M,32,183,95
M,25,190,77
F,21,154,48
F,25,154,48
M,17,190,75
M,21,190,75
M,34,170,80
M,23,161,48
M,22,188,86
M,26,188,86
M,30,188,86
M,34,188,86
F,25,150,48
F,29,150,48
M,22,152,56
F,28,160,55
F,28,170,70
M,33,175,65
M,37,175,65
M,41,175,65
M,45,175,65
M,27,165,57
M,NA,NA,86
M,27,182,72
M,31,182,72
M,31,178,125
F,16,160,48
M,25,189,83
M,28,175,73
M,19,187,89
M,23,187,89
M,27,187,89
M,29,196,90
F,22,173,72
F,26,173,72
M,24,181,78
F,25,164,52
F,43,163,55
F,19,175,64
F,25,162,58
M,27,190,82
M,22,185,77
F,17,150,51
F,23,165,53
M,23,196,83
M,26,174,83
M,28,181,68
M,32,181,68
F,31,167,75
F,35,167,75
F,18,169,56
F,19,170,63
F,23,170,63
F,27,165,56
F,31,165,56
F,21,167,59
F,25,167,59
M,21,176,75
M,20,199,94
M,23,199,94
M,27,199,94
M,25,185,80
M,35,175,68
F,28,167,54
F,32,167,54
F,36,167,54
F,40,167,54
M,23,171,67
M,20,174,64
M,29,174,73
M,23,181,85
M,25,198,81
M,40,170,81
M,24,193,83
M,33,178,73
M,37,178,73
M,25,180,88
F,28,175,61
F,20,157,53
M,25,155,NA
F,27,183,72
M,38,180,82
M,27,186,80
M,25,172,70
M,28,193,93
F,25,167,62
F,33,167,62
F,27,178,64
M,33,180,77
M,37,180,77
M,49,180,77
M,48,170,70
M,52,170,70
M,56,170,70
M,29,182,77
M,37,182,77
M,32,175,77
F,19,161,61
M,28,188,70
M,29,183,76
M,27,194,89
M,26,182,76
M,25,175,60
M,19,191,94
M,23,191,94
M,27,191,94
M,35,180,67
M,39,180,67
M,43,180,67
M,19,NA,62
M,23,NA,62
M,29,190,89
M,24,196,95
M,28,196,95
M,30,178,74
M,25,169,88
M,35,190,NA
M,18,183,102
M,29,180,66
M,17,181,78
F,27,175,89
M,19,175,79
M,15,172,71
M,23,176,94
M,27,174,82
M,28,183,88
M,24,185,70
M,23,184,103
M,27,184,103
M,31,184,103
F,34,171,64
F,24,182,69
F,29,173,68
F,20,171,62
F,24,171,62
F,27,157,48
M,25,182,70
M,NA,168,NA
M,28,187,99
F,24,166,65
F,28,166,65
M,30,182,75
F,24,169,69
M,29,191,90
M,21,176,79
M,28,172,74
M,24,165,52
M,27,165,52
M,31,187,88
M,27,180,71
M,31,180,71
M,26,184,74
M,28,187,70
F,30,182,75
F,32,175,58
F,15,161,55
M,22,196,93
F,24,179,68
F,28,179,68
M,31,176,69
M,21,189,83
F,20,167,48
M,33,174,65
M,26,200,91
M,25,176,72
M,24,170,77
F,23,161,NA
F,44,160,45
F,19,170,60
M,25,175,72
M,19,176,63
M,23,176,63
M,26,184,79
M,23,196,95
M,27,196,95
M,23,177,83
M,27,177,83
F,31,180,69
M,30,174,70
M,29,188,86
F,29,163,58
F,21,158,54
M,25,175,87
F,25,175,66
F,37,175,66
F,26,177,92
M,31,191,111
F,18,162,49
F,22,162,49
M,22,183,86
M,22,180,68
M,22,176,72
M,22,178,85
M,28,176,82
M,22,192,102
M,22,194,84
M,26,154,50
M,22,177,85
M,26,177,85
F,29,170,58
F,33,170,58
F,26,177,70
F,30,177,70
F,34,177,70
M,25,159,53
M,29,159,53
F,17,175,62
M,26,178,79
F,26,170,67
F,20,166,63
F,23,190,91
F,21,166,55
F,25,166,55
F,18,168,59
M,22,177,80
F,31,171,59
F,35,171,59
F,27,168,57
F,31,168,57
F,26,183,85
M,37,183,85
M,20,195,75
M,28,183,80
F,25,178,61
F,29,178,61
M,21,176,NA
M,29,182,94
M,30,182,94
M,33,182,94
M,35,182,94
M,39,182,94
M,27,182,78
M,35,169,69
F,22,169,58
F,26,169,58
F,24,177,NA
M,24,180,63
M,32,179,70
F,23,186,76
F,27,186,76
M,27,178,90
F,33,174,55
M,25,178,77
F,22,153,46
M,29,173,70
M,31,173,70
F,20,170,51
F,24,170,51
M,28,193,95
F,24,168,60
F,26,163,72
M,17,183,75
M,20,172,78
M,17,174,62
M,29,174,62
M,21,183,68
M,29,183,68
M,33,183,68
M,28,187,78
F,28,176,100
F,32,176,100
F,29,160,82
F,24,179,71
F,28,179,71
M,22,180,71
M,30,180,71
M,23,184,81
M,27,184,81
M,40,181,72
F,32,178,70
M,28,185,74
M,28,175,74
M,33,180,NA
F,37,167,64
M,28,171,94
M,20,185,74
M,32,183,74
F,24,170,57
M,28,172,93
F,28,165,55
M,21,184,76
M,29,194,84
M,26,169,58
M,30,169,58
M,34,169,58
M,30,178,57
M,34,178,57
M,27,185,73
M,23,189,95
M,27,189,95
M,19,188,77
M,55,NA,NA
M,26,173,84
M,21,181,81
F,25,182,68
M,23,185,91
M,33,182,81
M,29,200,NA
M,26,192,NA
M,21,207,104
M,25,207,104
M,29,207,104
F,25,170,66
M,19,183,68
F,17,174,70
F,21,174,70
F,32,165,45
F,36,165,45
M,24,191,98
M,43,173,75
M,47,173,75
M,22,182,87
M,24,186,92
M,21,160,49
F,24,175,56
F,36,165,66
F,20,164,57
M,21,192,80
M,25,192,80
F,24,160,60
F,28,160,60
F,32,160,60
F,25,174,66
M,30,178,68
F,22,164,54
M,30,170,63
F,20,168,70
M,35,173,80
M,43,173,80
F,20,185,90
M,23,189,96
M,20,200,82
M,32,196,95
F,44,NA,NA
M,22,186,69
M,20,195,135
M,24,195,135
M,33,195,135
M,36,195,135
M,28,172,63
M,19,191,108
M,23,191,108
M,27,191,108
F,24,157,55
F,28,157,55
M,20,176,58
M,26,185,64
M,23,171,55
M,26,171,55
M,23,183,65
M,27,183,65
F,18,180,68
M,22,177,62
M,32,206,107
F,15,162,54
M,25,190,102
M,25,184,95
M,21,197,88
M,18,168,57
F,20,174,49
F,24,174,49
M,23,164,61
M,23,176,77
F,19,158,57
F,39,154,NA
F,18,162,65
F,22,162,65
F,18,164,49
M,23,202,96
M,27,202,96
F,23,147,NA
M,28,174,61
M,42,158,62
M,46,158,62
M,50,158,62
M,58,158,62
F,25,147,43
F,21,160,NA
